content,score,Year,Month,Day
"Ada update otomatis, aplikasinya berubah, harus login ulang, tapi ga bisa masuk, otp SMS sama login email ga gerak sama sekali, loading terus, kalau belum siap launching, jangan launching dulu",1,2023,8,14
Ini gimana habis upgrade malah gabisa di akses sama sekali hmmm,1,2023,8,14
Aplikasi sblmny lbh bgs..yg trbaru malah susah buat log in..pdhl urgent butuh tiket kereta..,3,2023,8,14
"Tiba2 upgrade, abis upgrade jadi lemot gila, gimana sih ini aplikasi? Mau masuk ke aplikasinya aja kagak bisa2, tiba2 error. Aplikasi Pemerintah dari dulu mana ada yg jelas, orang ITnya pada kaga bisa kerja apa ya?",1,2023,8,14
"Kenapa malah udah update aplikasi jd lemot dan mau masuk pun susah... Udah enak pakai aplikasi lama lancar ,kalau gak kena upgrade otomatis, kalau tau kaya gini gak aku upgrade",1,2023,8,14
"Setelah di upgrade malah luemot, puayah. Mengecewakan.",1,2023,8,14
Kenapa abis ubdate bukak apk jadi lama sekali bisa di suruh daftar lagi padahal masih ada tiket yang blm ke pakek😭,1,2023,8,14
"setelah di update bukannya malah makin cepet, malah makin lemot, stuck dan gabisa masuk lagi hadeh",1,2023,8,14
"Aplikasi gak guna? Saya udah pesen tiket malah gak bisa login apk. Maunya apa sih? Bikin apk biar praktis malah bikin ribet. KAI kan plat merah, ITnya kok pada dongo ya?",1,2023,8,14
"aplikasi gajelas, udah bener kemaren, malah update, masuk kaga bisa, otp ga keluar keluar. bagus sih bagus tampilannya, tpi klo akun gbisa masuk buat apa?",1,2023,8,14
"KAI yang bener aja, setelah update jadi gak bisa login.",1,2023,8,14
"Susah banget buat login, padahal nomer/email sama password udah betul. Mau bikin akun baru juga susah.. ada notifikasi masuk kode buat verifikasi tapi ga ada buat masukin nya.. aneh udah di update malah kacau",2,2023,8,14
"Awalnya sih lancar & simple Setelah pembaruan, wis malah gak karuan Jam sudah mepet, nyampe stasiun malah aplikasi gak bisa dibuka, hadeuh..... Jadi harus cetak tiket dulu ke loket",3,2023,8,14
"apasi aneh sumpah kai ngapain update apps si kalo masih bug gini, udh beli tiket eh ke logout mau login gabisa mulu",1,2023,8,14
"Tolong nih saya baru beli tiket n baru aja bayar, masa aplikasinya tidak bisa dibuka..jangan bercanda saya beli tiket bukan termasuk murah lho ya pihak pemilik apk. Tolong dibenarkan distabilkan apk, saya mau cetak tiket bagaimana ini? Astaghfirullah..",1,2023,8,14
"Payah Aplikasi KAI yg terbaru, tidak bisa membantu dan di gunakan nya hanya timbul logo saja. Payah..payah...payah..............",2,2023,8,14
Lemot aplikasinya kode otp bisa setengah jam capek nunggunya. Mau pesen sulit udah waktunya mepet. Tolong diperbaiki lagi . Terimakasih,1,2023,8,14
Kok akun saya tiba-tiba ilang dan datanya berubah? Daftar riwayat perjalanan saya jadi ilang juga. Gimana ini?,3,2023,8,14
"malah gak bisa masuk setelah update, sangat menyusahkan",1,2023,8,14
"Weh lawak bener dah, login aja gabisa bisa daritadi, ga ramah ini aplikasi auto bintang 1",1,2023,8,14
"bukanya di update makin lancaryang ada bikin susah, loginke akun aja lemot poll, aplikasidibuka stuck di bagian access kai gabisa masuk ke laman hadehhh",1,2023,8,14
"Aneh, setelah update malah jadi lemot susah sign in.",4,2023,8,14
"Update malah tambah ancur , mau login aja ga bisa2 . Taik .",1,2023,8,14
"aplikasi menjadi sangat lemot sesudah di update, tapi di aplikasi lain smuanya lancar dan cepat, susah login, susah booking, selalu lemot muter terus saya tunggu hampir 1 jam bulak balik masih saja lemot, aneh! diharuskan pesen online tapi aplikasinya kayak begini!! bukan mempermudah tapi mempersusah!",1,2023,8,14
"Tidak bisa login. Loading terus. Masukin kode otp, expired. Tolong diperbaiki.",1,2023,8,14
"Keren dengan UI yang baru, yang kurang mungkin untuk fitur rencana perjalanan masih lama saat loadnya",5,2023,8,14
"Utk reduksi kog gak ada, aplikasi yg lama malah lebih lengkap",1,2023,8,14
Kata nya mempermudah tapia malah mempersulit. Kalau mau meng update terbaru jangan waktu nya lagi mau bubaran kerja. Guoblokc banget.,1,2023,8,14
"ini gimanaaaa setelah update kok malah tidak bisa login, padahal saya sudah booking tiket untuk perjalanan satu jam lagi malah aplikasinya tdk bisa digunakan trs gimana cara saya boarding kalo tidak bisa login😡",1,2023,8,14
"Setelah di update disuruh login kembali tapi malah ga bisa bisa, padahal sinyal internet bagus || oke sudah bisa",4,2023,8,14
Halo kenapa tidak bisa login ya setelah update?,5,2023,8,14
Ko gk bisa2 log in....gimn ini. Kai.... pdhl jaringan bagus...dari tadi muter2. Pdhl besok mau beli tiket,3,2023,8,14
"Sedih lama banget loading nya, bolak balik refresh dikira saya nya yang ga ada kuota ternyata emang seperti itu apk nya, banyak yang menilai kurang🥴",2,2023,8,14
"Upgrade gak bisa selalu tanda seru merah hadehhhh kiariiin makin enak malah kayak gini lagi urgent""nya",1,2023,8,14
"🙏🙏🙏sblmnya,apa yg dikatakan tmn"" di kolom komentar bner,masih mending aplikasi yg lama drpda yg skrg,yg skrg agak susah masuknya juga,udh capek"" masukin data ulang,eee,,,,gk bisa upgrade,mohon diperbaiki y aplikasinya,mau psen tiket aja susah skrg🙏🙏🙏",3,2023,8,14
"Tolong di bantu upgrade ke basic, ko gak bisa terus padahal saya mau pemesanan tiket. Ini gimana?",5,2023,8,14
"Update baru malah makin susah, saat udah beli tiket pas dicek ditiket saya malah ""Belum ada tiket yang tersimpan"" 😭😭😭 ribet banget mana urgent",1,2023,8,14
"Bintang 1 lah. Di update bukan nya makin bagus malah tambah buruk aja, mau masuk aja ngga bisa macam bug hitam trus",1,2023,8,14
"Min ini gimana aplikasi baru di update tapi mulai nomer hp sampai nomer KTP ikut berubah dengan sendirinya dan gak tau itu nomer siapa. Ini gimana solusinya buat yang mau beli tiket malah direpotkan dengan akun yg tiba2 profilnya berubah dengan sendirinya. Waktu mau saya ganti ke no hp dan no ktp saya yg benar gak bisa, keterangan sudah terpakai. Trs gimana solusinya kalo udah kaya gini? Udah login tapi bagian detail pelanggannya ngawur semua infonya dan gak bisa dirubah ke yang benar",3,2023,8,14
"Bintang satu dulu, masukan buat aplikasi 1. Layar pemilihan kursi terlalu zoom (lebih memudahkan versi yang lama bisa liat kursi full satu gerbong) 2. Pada halaman muka pilihan kereta munculkan juga sisa kursi yang tersedia jadi tidak perlu klik lihat detail satu persatu. 3. Fitur favorit di pilihan stasiun, tidak berfungsi ( klo bisa tiap buka aplikasi tidak harus memilih stasiun lagi, disamakan yg perjalanan terakhir ) 4. Fitur pencarian sprti dulu lebih lengkap",1,2023,8,14
kadang suka lag pas mau pesan. lalu kadang stuck di logo kai nya,1,2023,8,14
"Sudah update bukannya makin bagus malah jadi semakin membuat emosi, saat pembayaran menggunakan e wallet jadi susah sekali, password ovo yang saya punya tidak bisa muncul dan dikatakan pembayaran gagal padahal saya sudah update ovo, kesel banget.... Lebih bagus kai access versi lama..",1,2023,8,14
"Mendingan versi lama, ini mau log in aja ga bisa2 aneh banget",1,2023,8,14
"aku kira di update pakai app yg baru bisa lebih cepat, ini malah mau masuk akun aja gak bisa bisa, setelah masuk email keluar terus, giliran pakai nomor hp tidak bisa juga, tau gitu aku pakai aja app yg lama nyesel si sudah terlanjur update",1,2023,8,14
"Lemot banget sumpah. Mau masuk aja susahnya minta ampun. Jadi nyesal udah upgrade ke versi baru. Ayo dong KAI, perbaiki lagi kualitas aplikasinya. Mada kalah sama traveloka!",1,2023,8,14
Lemottttt saat mau masuk aplikasi delaynya lamaaa sampe g bisa ke menu,1,2023,8,14
"Ini UI di update terbaru sangan menyenangkan, ada KA Lokal, Antar kota, KA bandara dan komputer yg terpisah menunya. Jadi kebih mudah, dan juga railfood 🥰🥰",5,2023,8,14
"Ayo lah perbaiki mau pesen tiket aja lama, pas sebelum update padahal gak ada kendala",1,2023,8,14
Updatean malah jadi kek Tokopedia. Secara visual lebih baik tapi secara keseluruhan aplikasi yang lama keknya lebih baik.,4,2023,8,14
Aplikasi setelah di update jadi ga jalan dan lemot banget.,1,2023,8,14
lemot banget pas mau scan barcode di stasiun..,2,2023,8,14
"Aplikasi baru sangat buruk,mending yg lama,tolong diperbaiki lagi",1,2023,8,14
Kenapa setelah selesai di update kok Ndak bisa di buka apknya. Banyak bugnya itu Atau kembalikan semula saja. Jadi repot kalou mau pesan tiket. Atau memang disengaja SPT ini. Heheheheh,1,2023,8,14
"Sebelumnya member premium, setelah update kok malah jadi member default. Coba upgrade jadi member basic GK bisa2, error terus. Gimana bisa buat beli tiket kalo begini caranya. Mohon bantuannya min....",1,2023,8,14
"Hahaha ini aplikasi apaan sih sebenernya, gak usah ada update aja kalo hasilnya malahan hancur. Balikin lagi aja ke KAI Acces",1,2023,8,14
"Pendaftaran member basic susah amat ngga bisa bisa, tolong diperbaiki secepatnya karna tidak bisa untuk memesan tiket",1,2023,8,14
Buruk sekali dengan aplikasi yg baru update ini.. Bayar melalui QRIS pdhal masih ada waktu tapi status tiketnya Tidak ada setelah di cek ternyata timeout hadeehh,1,2023,8,14
Aplikasi tambah ribet setelah di update. Sudah tau kapasitas habis tapi masih muncul. Sangat wasting Time. Bagus yang dulu,2,2023,8,14
"Tampilan baru memang terlihat fresh, tapi ya ampun gak selama ini juga loadingnya dong",1,2023,8,14
"Stuck logo saat login app, tidak ada respon. Internet lancar jaya, cache sudah dihapus, di install ulang tetap sama. Mohon diperbaiki,thanks",3,2023,8,14
"Parah,,, nyuruh di upgrade tpi jdi g bisa dibuka ,,udah nanya ke pegawai nya di stasiun ktanya emang jdi susah dibuka login trus",1,2023,8,14
"Buat KAI Sorry 4 Bintang Dulu, APK barunya belum terlalu enak dipakenya. lebih enak yang lama.",4,2023,8,14
Udah d update malah jd lemot bgt.. msh mnding yg sblom nya.. tolong d perbaiki lg dong.. jd lama bgt,1,2023,8,14
Gak bisa masuk aplikasi nya setiap masuk relog terus benerin dong aplikasi nya,1,2023,8,14
"tampilan baru kirain aplikasi tambah bagus eh ternyata makin jelek, ga bisa login lagi katanya idnum already exist, kalo kayak gini gimana mau pesan tiketnya lagi?jadi ga guna aplikasinya",1,2023,8,14
"Kok malah menyulitkan ya,bukannya makin mudah,aplikasinya dibuka saja susah.",1,2023,8,14
"Ternyata tidak sepenuhnya memudahkan proses boarding, tetap diminta KTP untuk pengecekan. Apa gunanya kita mengisi data pribadi saat buat akun kalo hanya bikin ribet cek KTP? Aplikasi tidak berguna...🥱🥱 Tambahan tampilan juga bikin ribet kalo mau pilih kereta, beda dengan aplikasi sebelumnya, jadi menyesal upgrade ke Access kai🥱🥱",2,2023,8,14
Setelah upgrade malah pilihan KA banyubiru TDK ada..pdhl di Traveloka ada..mohon di-update lagi.,3,2023,8,14
Punya saya kok nggak ada kelola tiket ya? Apakah menu kelola tiket hanya untuk tiket² tertentu? Mohon segera diberi penjelasannya . Terimakasih,3,2023,8,14
Haduh aplikasi kai sekarang login lemot lambat ngefreeze mending apk yg lama dah jadi males beli online bukan nya cepet malah lemot,1,2023,8,14
"Pngen bnget di download orang2, tpi aplikasi nya jelek. Sinyal buffering terus, transaksi loading mulu.",2,2023,8,14
Setelah di upgrade malah jadi lemot,1,2023,8,14
Setelah di update malah jadi makin sulit buat liat jadwal kereta ya,2,2023,8,14
"Di access by KAI gak bisa filter, kalau sebelumnya bisa filter mau kelas mana, kereta apa, sekarang cuman bisa urutkan doang. Kecewa 🤦‍♂️",1,2023,8,14
"Susah banget buat beli tiket ke luar kota, padahal paket data ada tapi lemot nya kek ngga punya paket data, gimna sih kok jadi aneh setelah di upgrade",1,2023,8,14
"Mohon maaf lebih bagus UI sebelumnya, UI sekarang bikin aplikasi lemot saat dibuka, butuh 1 menitan baru bisa masuk ke halaman home, mohon diperbaiki secepatnya, agar tidak mempersulit para penumpang ketika saat boarding di stasiun, terimakasih 🙏",1,2023,8,14
"Sebenarnya tampilan ini lebih fresh, cuman kalo yg kemarin lebih mudah dan efisien. Kenapa fitur yg seperti kemarin dihilangkan, seperti filter yg dulu lebih variatif dan bisa dipilih sekaligus 2 atau lebih. Sekarang cuman bisa satu saja",3,2023,8,14
"Terlalu singkat waktu yg diberikan, berulang x dicoba hanya bisa sampai di halaman pembayaran setelah itu waktu habis",2,2023,8,14
"Buruk, lola, sistem nya semakin lola buat verifikasi nya aja ga masuk"" mana nunggu otp cuma semenit kode lambat aplikasi dan sistem makin rusak, bad",1,2023,8,14
"Sudah update versi terbaru aplikasi malah lambat, tidak responsif, tidak bisa dipakai macam sampah, kenapa harus update jika yang terdahulu lebih baik?",1,2023,8,14
Kenapa jadwal krl nya tidak detail seperti versi sebelumnya. Versi sebelumnya ada detail jam tiba di tiap stasiun jadi pengguna krl bisa memperkirakan jam berapa mereka sampai stasiun tujuan. Kalau bisa tolong diperbaiki untuk bagian ini,2,2023,8,14
Aplikasi tidak bisa terhubung ke pembayaran itu kenapa ya min udh saya coba beberapa kali hubungkan pembayaran lewat ovo masih tetap terjadi kesalahan,2,2023,8,14
"Makin lemot versi barunya ,mending yg lama",1,2023,8,14
Jangan gunakan aplikasi ini.... Beli token PLN sdh bayar tapi ngga ada. Aplikasi ini mempermalukan KAI !!,1,2023,8,14
"terupdate otomatis, tapi performanya semakin jelek saja! tidak bisa login dengan menggunakan email ataupun nomor hp yang sebelumnya sudah terdaftar, saya kira karena jaringan yang bermasalah ternyata memang appsnya yang bertambah buruk",1,2023,8,14
Mohon maaf untuk update kali ini kurang baik. Cara beli tiket semakin susah terlalu banyak hal yang harus di setujui meskipun tidak berhubungan dengan pembelian. Aplikasi lemot. Masih banyak bug yang menyusahkan.,1,2023,8,14
Setelah di update aplikasi menjadi berat bahkan ga bisa dibuka sama sekali selalu force close. Karena ga bisa dibuka jadi terpaksa menggunakan moda angkutan lain,1,2023,8,14
"Security di dlm stasiun Sidoarjo arogan, kereta kurang 1 menit tdk diperbolehkan naik pdhl pintu msh ada yg terbuka dan pegawai kai msh ada yg masuk kereta, sdh barcode jg di pintu masuk. Giliran kereta telat / mogok, penumpang diharuskan menunggu sampai batas waktu yg tdk ditentukan / di oper di kereta lain akhirnya penumpang menumpuk.",1,2023,8,14
Tampilan emang have fun and youth. Fasilitas lebih banyak tapi masih belum berfungsi. Tapi namanya jadi tidak spesial. Orang lebih mudah mencari KAI dari pada Access. Nama Kai Access lebih keren dan spesial menunjukkan identitas aplikasi pesan tiket kereta api. Lah kalo ACCESS ini maknanya apa? Revamp ya revamp. Tapi gak jadi lebih aneh gitu. Jadi inget bikin stasiun tapi lupa buat jalan akses. Kan aneh. Mmm mungkin mau buat kayak LIVIN by mandiri,1,2023,8,14
Ih kenapa pas upgrade member tinggal ke langkah verifikasi harus sesulit ini. Muncul tanda merah tapi tanpa keterangan. Mohon diperbaiki dong padahal butuh tiket tgl 19 bulan ini😫,2,2023,8,14
"Berusaha buat ga update new version kai access tp malah otomatis update. Kesel bgt aslikk, lebih mudah digunakan aplikasi yg lama. Aplikasi dgn update terbaru terlalu lemot, pesan tiket terlalu banyak langkah. Maaf kai access ⭐1 dulu.",1,2023,8,14
"Aplikasi nggk banget, secara dulu waktu untuk pembayaran selama 10 Menit. Sekarang setelah di Update bukannya malah membaik malahan sering terjadi error ketika akan melakukan pembayaran, bahkan untuk waktunya sekarang di persingkat hanya 30 detik. Tidak worth it bagi pengguna Hp yang di rasa dengan proses loading yang cukup lama... 😊😄",1,2023,8,14
"ini app ampas sih, udah di download malah nge lag. Padahal internet lancar, padahal kereta api lokal wajib pake app, gimana kalau appnya gak bisa dibuka hhhhh",1,2023,8,14
Sumpah demi apa ini KAI acces jauh bgt Sama sebelumnya... Please jgn ikut2an jd e commerce jualan... Khusus ke tiket ya tiket aja lahh bkin bingung jg tampilan tiketnya klo yg tiket kosong yaudah ga usah ditampilin definisi ngapain pilih yg mudah kalo ada yg ribet !! Fix nyesel saya upgrade mending yg lama,1,2023,8,15
"Sejauh ini mudah digunakan dengan tampilan access baru, tapi tolong diperbaiki tampilan kai antarkota ngga bisa diklik dibagian bawahnya krn tampilannya ngga full dan aplikasi sering berhenti sendiri, terima kasih atensinya, mohon segera dilakukan perbaikan sehingga bisa pesan tiket antarkota dgn mudah🙏",5,2023,8,15
"Setelah update, aplikasi menjadi lemot bgt. Sehingga blm sampai proses payment, waktunya udh habis (expired) dan harus ulang lg dr awal. INi bisa merugikan customer Krn klo seat kereta yg diinginkan tinggal sedikit bs ga kebagian. Tolong jg utk info kereta yg sdh full booked dibuat non aktif seperti apps sblmnya. Klo skrg infonya seolah2 msh ada seatnya tp trnyta ga bs di klik (habis). Mohon perbaikannya, tolong pertimbangan aspek user friendly nya. Thanks.",3,2023,8,15
Harga tiket go show ga berubah ya semenjak pembaruan.,2,2023,8,15
"waktu pemesanan habis terus, pembayaran terganggu, aplikasi lemot, gak bisa ganti kursi penumpang. niat bikin aplikasi apa gak sih ? . email yang saya kirim segera di cek, disitu ada video kendalanya. jangan merespon seperti bot. PESAN TIKET KA LOKAL EROR. TOLONG PERBAIKI",1,2023,8,15
"Aplikasi apaan, udah beli tiket tapi lemot banget di bukanya, malah ga bisa dibuka, terus gimana saya mau scan tiketny?!?!",1,2023,8,15
"Setelah diperbarui aplikasinya jadi lemot dan tidak bisa dipakai, mau masuk akun saja susah sekali dan pesan tiket pun susah sekali, mau bayar pakai QRIS gaga terus karna kode tidak terdeteksi.",1,2023,8,15
